"GRID_ID","X_COORDINATE_CENTER","Y_COORDINATE_CENTER","INJURED_LEVEL1","INJURED_LEVEL2","INJURED_LEVEL3","INJURED_LEVEL4"
"11362056","28.245","41.43","0","0","0","0"
"10862142","28.675","41.18","0","0","0","0"
"10922149","28.71","41.21","0","0","0","0"
"10542249","29.21","41.02","0","0","0","0"
"10812012","28.025","41.155","0","0","0","0"
"11242042","28.175","41.37","0","0","0","0"
"10392234","29.135","40.945","3.29582178071","1.12518352886","0","0"
"10902067","28.3","41.2","0","0","0","0"
"10742242","29.175","41.12","0","0","0","0"
"10642250","29.215","41.07","0","0","0","0"
"10952180","28.865","41.225","0","0","0","0"
"10342269","29.31","40.92","0","0","0","0"
"10732084","28.385","41.115","0","0","0","0"
"10572289","29.41","41.035","0","0","0","0"
"10182261","29.27","40.84","0","0","0","0"
"11352090","28.415","41.425","0","0","0","0"
"10702036","28.145","41.1","0","0","0","0"
"10832085","28.39","41.165","0","0","0","0"
"10482260","29.265","40.99","2.46196829035","0","0","0"
"10792372","29.825","41.145","0","0","0","0"
"10602346","29.695","41.05","0","0","0","0"
"11182068","28.305","41.34","0","0","0","0"
"11162025","28.09","41.33","0","0","0","0"
"11132096","28.445","41.315","0","0","0","0"
"11032116","28.545","41.265","0","0","0","0"
"10612153","28.73","41.055","4.56801189259","0.762429211169","0","0"
"10822059","28.26","41.16","0","0","0","0"
"11002017","28.05","41.25","0","0","0","0"
"10452262","29.275","40.975","12.7883114062","4.98320118922","0","1.10677982532"
"11042142","28.675","41.27","0","0","0","0"
"10582264","29.285","41.04","0","0","0","0"
"11202027","28.1","41.35","0","0","0","0"
"10462301","29.47","40.98","0","0","0","0"
"10562236","29.145","41.03","2.54409215792","0","0","0"
"10722067","28.3","41.11","0","0","0","0"
"10512294","29.435","41.005","0","0","0","0"
"11032176","28.845","41.265","0","0","0","0"
"11122082","28.375","41.31","0","0","0","0"
"10792070","28.315","41.145","0","0","0","0"
"11072131","28.62","41.285","0","0","0","0"
"11222083","28.38","41.36","0","0","0","0"
"11062075","28.34","41.28","0","0","0","0"
"10992051","28.22","41.245","0","0","0","0"
"10502194","28.935","41","96.6459476802","57.0043270532","15.269344717","22.0134022688"
"10672328","29.605","41.085","0","0","0","0"
"11412067","28.3","41.455","0","0","0","0"
"10612187","28.9","41.055","136.491635384","74.0326635238","18.3795689685","27.459786993"
"10622031","28.12","41.06","0.604758019188","0","0","0"
"10422267","29.3","40.96","4.32303000181","0.728122215596","0","0"
"10922051","28.22","41.21","0","0","0","0"
"10482177","28.85","40.99","44.5457584424","25.8532306289","5.27302299729","9.9343381812"
"10892050","28.215","41.195","0","0","0","0"
"10642301","29.47","41.07","0","0","0","0"
"10302284","29.385","40.9","0","0","0","0"
"10852248","29.205","41.175","0","0","0","0"
"10542300","29.465","41.02","0","0","0","0"
"10922200","28.965","41.21","0","0","0","0"
"10582294","29.435","41.04","0","0","0","0"
"10772150","28.715","41.135","0","0","0","0"
"10622096","28.445","41.06","0","0","0","0"
"10482216","29.045","40.99","33.481475004","18.0961401646","3.9971049019","6.65183615346"
"10792172","28.825","41.145","0","0","0","0"
"11252038","28.155","41.375","0","0","0","0"
"10682226","29.095","41.09","0","0","0","0"
"11112044","28.185","41.305","0","0","0","0"
"11172072","28.325","41.335","0","0","0","0"
"10882296","29.445","41.19","0","0","0","0"
"11062024","28.085","41.28","0","0","0","0"
"11482028","28.105","41.49","0","0","0","0"
"11572033","28.13","41.535","0","0","0","0"
"10882198","28.955","41.19","0","0","0","0"
"10632326","29.595","41.065","0","0","0","0"
"11372052","28.225","41.435","0","0","0","0"
"11112065","28.29","41.305","0","0","0","0"
"10772027","28.1","41.135","0","0","0","0"
"10582285","29.39","41.04","0","0","0","0"
"11202129","28.61","41.35","0","0","0","0"
"10672349","29.71","41.085","0","0","0","0"
"10462173","28.83","40.98","0","0","0","0"
"10682180","28.865","41.09","6.59413203876","2.57070038813","0","0.537416044492"
"10802156","28.745","41.15","0","0","0","0"
"10982135","28.64","41.24","0","0","0","0"
"11342055","28.24","41.42","0","0","0","0"
"10942010","28.015","41.22","0","0","0","0"
"10872189","28.91","41.185","0","0","0","0"
"11162076","28.345","41.33","0","0","0","0"
"10912276","29.345","41.205","0","0","0","0"
"10662162","28.775","41.08","0","0","0","0"
"10422236","29.145","40.96","10.5742719202","4.99632382284","1.04962468181","1.1952469027"
"10942082","28.375","41.22","0","0","0","0"
"10722016","28.045","41.11","0","0","0","0"
"10782125","28.59","41.14","0","0","0","0"
"10542151","28.72","41.02","0","0","0","0"
"10462271","29.32","40.98","0","0","0","0"
"10492230","29.115","40.995","0","0","0","0"
"10212271","29.32","40.855","0","0","0","0"
"11122159","28.76","41.31","0","0","0","0"
"10892122","28.575","41.195","0","0","0","0"
"10422237","29.15","40.96","11.7148533913","5.60188719183","1.10762673889","1.82108599166"
"10772180","28.865","41.135","0","0","0","0"
"10912055","28.24","41.205","0","0","0","0"
"10352295","29.44","40.925","0","0","0","0"
"11052079","28.36","41.275","0","0","0","0"
"10272287","29.4","40.885","0","0","0","0"
"10772380","29.865","41.135","0","0","0","0"
"11262034","28.135","41.38","0","0","0","0"
"10612023","28.08","41.055","0","0","0","0"
"10712343","29.68","41.105","0","0","0","0"
"10782295","29.44","41.14","0","0","0","0"
"10402255","29.24","40.95","0","0","0","0"
"10802058","28.255","41.15","0","0","0","0"
"11222062","28.275","41.36","0","0","0","0"
"10842162","28.775","41.17","0","0","0","0"
"11342076","28.345","41.42","0","0","0","0"
"11032095","28.44","41.265","0","0","0","0"
"10472288","29.405","40.985","0","0","0","0"
"10802330","29.615","41.15","0","0","0","0"
"10732144","28.685","41.115","0","0","0","0"
"10582140","28.665","41.04","72.5750277346","36.2703515218","7.42788100237","13.051595766"
"10912204","28.985","41.205","0","0","0","0"
"10682154","28.735","41.09","0","0","0","0"
"10752098","28.455","41.125","0","0","0","0"
"10522329","29.61","41.01","0","0","0","0"
"10542171","28.82","41.02","1.69097488174","0.715340734231","0","0"
"10882045","28.19","41.19","0","0","0","0"
"10792121","28.57","41.145","0","0","0","0"
"10812326","29.595","41.155","0","0","0","0"
"10832285","29.39","41.165","0","0","0","0"
"10682057","28.25","41.09","1.24358928909","0.669255137943","0","0"
"10902088","28.405","41.2","0","0","0","0"
"10582204","28.985","41.04","3.2563678716","0.882813983736","0","0"
"10672222","29.075","41.085","1.45498722956","0.457490530816","0","0"
"10872040","28.165","41.185","0","0","0","0"
"10732237","29.15","41.115","0","0","0","0"
"10792091","28.42","41.145","0","0","0","0"
"10452247","29.2","40.975","1.5788320844","0","0","0"
"10632254","29.235","41.065","0","0","0","0"
"10402246","29.195","40.95","0","0","0","0"
"11022120","28.565","41.26","0","0","0","0"
"10882054","28.235","41.19","0","0","0","0"
"10402225","29.09","40.95","0","0","0","0"
"10742251","29.22","41.12","0","0","0","0"
"10352266","29.295","40.925","2.80780779337","0.872338263667","0","0"
"10552251","29.22","41.025","2.85627857484","0.439685181184","0","0"
"10392280","29.365","40.945","0","0","0","0"
"10652025","28.09","41.075","0","0","0","0"
"11502059","28.26","41.5","0","0","0","0"
"11462027","28.1","41.48","0","0","0","0"
"10582115","28.54","41.04","0","0","0","0"
"10592009","28.01","41.045","0","0","0","0"
"10582230","29.115","41.04","0.691181475192","0","0","0"
"10602193","28.93","41.05","59.3632887602","33.6039902291","8.77931679254","12.6200677864"
"11112035","28.14","41.305","0","0","0","0"
"11632040","28.165","41.565","0","0","0","0"
"10672379","29.86","41.085","0","0","0","0"
"10542215","29.04","41.02","3.0203888614","0.691683532801","0","0"
"10552335","29.64","41.025","0","0","0","0"
"10562144","28.685","41.03","14.4691360823","7.33354026249","1.1532308537","2.63205758922"
"10842111","28.52","41.17","0","0","0","0"
"11052058","28.255","41.275","0","0","0","0"
"10702006","27.995","41.1","0","0","0","0"
"10872138","28.655","41.185","0","0","0","0"
"11352039","28.16","41.425","0","0","0","0"
"10802186","28.895","41.15","0","0","0","0"
"10662383","29.88","41.08","0","0","0","0"
"10762259","29.26","41.13","0.599271187963","0","0","0"
"10732356","29.745","41.115","0","0","0","0"
"10572340","29.665","41.035","0","0","0","0"
"11252059","28.26","41.375","0","0","0","0"
"11452073","28.33","41.475","0","0","0","0"
"11242084","28.385","41.37","0","0","0","0"
"10422277","29.35","40.96","0","0","0","0"
"10282244","29.185","40.89","30.6498466347","16.2291619922","3.64740819727","5.97375426663"
"10772329","29.61","41.135","0","0","0","0"
"11232058","28.255","41.365","0","0","0","0"
"10442136","28.645","40.97","6.1236386274","3.39519009256","0.421168720448","0.627781887291"
"10932247","29.2","41.215","0","0","0","0"
"10582194","28.935","41.04","29.7666215399","14.4238566589","3.68277774426","4.7647937838"
"10432282","29.375","40.965","0","0","0","0"
"10932196","28.945","41.215","0","0","0","0"
"11132066","28.295","41.315","0","0","0","0"
"11532039","28.16","41.515","0","0","0","0"
"10672179","28.86","41.085","0","0","0","0"
"11032125","28.59","41.265","0","0","0","0"
"10712122","28.575","41.105","0","0","0","0"
"10792151","28.72","41.145","0","0","0","0"
"10852146","28.695","41.175","0","0","0","0"
"10712071","28.32","41.105","0","0","0","0"
"10572102","28.475","41.035","0.492611106628","0","0","0"
"10842183","28.88","41.17","0","0","0","0"
"10882024","28.085","41.19","0","0","0","0"
"10962143","28.68","41.23","0","0","0","0"
"10702236","29.145","41.1","0","0","0","0"
"10182231","29.12","40.84","0","0","0","0"
"11302079","28.36","41.4","0","0","0","0"
"10992042","28.175","41.245","0","0","0","0"
"10732186","28.895","41.115","0","0","0","0"
"10712364","29.785","41.105","0","0","0","0"
"11082106","28.495","41.29","0","0","0","0"
"10652348","29.705","41.075","0","0","0","0"
"10802007","28","41.15","0","0","0","0"
"11252119","28.56","41.375","0","0","0","0"
"10562145","28.69","41.03","120.141784503","61.7875944995","12.1930686133","22.344077163"
"11412076","28.345","41.455","0","0","0","0"
"10492299","29.46","40.995","0","0","0","0"
"10852296","29.445","41.175","0","0","0","0"
"10552306","29.495","41.025","0","0","0","0"
"10692109","28.51","41.095","0","0","0","0"
"11012044","28.185","41.255","0","0","0","0"
"10802157","28.75","41.15","0","0","0","0"
"11042050","28.215","41.27","0","0","0","0"
"10752116","28.545","41.125","0","0","0","0"
"11292041","28.17","41.395","0","0","0","0"
"10762070","28.315","41.13","0","0","0","0"
"10842282","29.375","41.17","0","0","0","0"
"10902298","29.455","41.2","0","0","0","0"
"11002167","28.8","41.25","0","0","0","0"
"10882076","28.345","41.19","0","0","0","0"
"11432048","28.205","41.465","0","0","0","0"
"10672027","28.1","41.085","0","0","0","0"
"10842159","28.76","41.17","0","0","0","0"
"10792241","29.17","41.145","0","0","0","0"
"11052106","28.495","41.275","0","0","0","0"
"10802357","29.75","41.15","0","0","0","0"
"10452132","28.625","40.975","2.46131931917","0.890555135929","0","0"
"10912133","28.63","41.205","0","0","0","0"
"11472033","28.13","41.485","0","0","0","0"
"11132025","28.09","41.315","0","0","0","0"
"10632004","27.985","41.065","0","0","0","0"
"10482341","29.67","40.99","0","0","0","0"
"10642349","29.71","41.07","0","0","0","0"
"10902289","29.41","41.2","0","0","0","0"
"10612322","29.575","41.055","0","0","0","0"
"10832215","29.04","41.165","3.28838927048","0.974560484959","0","0"
"10702386","29.895","41.1","0","0","0","0"
"10682053","28.23","41.09","0","0","0","0"
"10782305","29.49","41.14","0","0","0","0"
"11262065","28.29","41.38","0","0","0","0"
"10822189","28.91","41.16","5.39572711139","2.43912096546","0.604223862814","0.708302051168"
"11022100","28.465","41.26","0","0","0","0"
"10682002","27.975","41.09","0","0","0","0"
"10812255","29.24","41.155","0","0","0","0"
"10752346","29.695","41.125","0","0","0","0"
"10472164","28.785","40.985","92.9869806353","53.2542493096","13.7383295046","20.0415306818"
"10642077","28.35","41.07","0","0","0","0"
"11272100","28.465","41.385","0","0","0","0"
"10802085","28.39","41.15","0","0","0","0"
"11232106","28.495","41.365","0","0","0","0"
"10992141","28.67","41.245","0","0","0","0"
"11252039","28.16","41.375","0","0","0","0"
"11072039","28.16","41.285","0","0","0","0"
"10812111","28.52","41.155","0","0","0","0"
"10972140","28.665","41.235","0","0","0","0"
"10982034","28.135","41.24","0","0","0","0"
"10822167","28.8","41.16","0","0","0","0"
"11132148","28.705","41.315","0","0","0","0"
"10402226","29.095","40.95","0","0","0","0"
"10602266","29.295","41.05","0","0","0","0"
"11002018","28.055","41.25","0","0","0","0"
"10792199","28.96","41.145","0","0","0","0"
"10252202","28.975","40.875","0","0","0","0"
"11432039","28.16","41.465","0","0","0","0"
"11282066","28.295","41.39","0","0","0","0"
"10572367","29.8","41.035","0","0","0","0"
"10752176","28.845","41.125","0","0","0","0"
"10682188","28.905","41.09","0.743701639322","0","0","0"
"11152098","28.455","41.325","0","0","0","0"
"10422252","29.225","40.96","1.78639545699","0","0","0"
"10662112","28.525","41.08","0","0","0","0"
"10472268","29.305","40.985","0","0","0","0"
"11562046","28.195","41.53","0","0","0","0"
"11042143","28.68","41.27","0","0","0","0"
"10372276","29.345","40.935","0","0","0","0"
"10762260","29.265","41.13","0.627254726802","0","0","0"
"10652175","28.84","41.075","0","0","0","0"
"10612071","28.32","41.055","0","0","0","0"
"10652198","28.955","41.075","12.6834463867","5.13957361579","0.515372834816","1.22160245802"
"11272070","28.315","41.385","0","0","0","0"
"10772058","28.255","41.135","0","0","0","0"
"10622318","29.555","41.06","0","0","0","0"
"11662038","28.155","41.58","0","0","0","0"
"11112164","28.785","41.305","0","0","0","0"
"10672308","29.505","41.085","0","0","0","0"
"11182116","28.545","41.34","0","0","0","0"
"10812081","28.37","41.155","0","0","0","0"
"10742129","28.61","41.12","0","0","0","0"
"10912252","29.225","41.205","0","0","0","0"
"10302294","29.435","40.9","0","0","0","0"
"10282253","29.23","40.89","12.2127612057","5.82600282764","0.58917365719","2.04865183321"
"10652345","29.69","41.075","0","0","0","0"
"11132097","28.45","41.315","0","0","0","0"
"10702188","28.905","41.1","11.7924381643","4.88899830942","0.543787649373","0.955823859614"
"10692390","29.915","41.095","0","0","0","0"
"10322242","29.175","40.91","18.1141903701","8.45514477902","1.38753537832","2.99548021965"
"10642128","28.605","41.07","0","0","0","0"
"11092112","28.525","41.295","0","0","0","0"
"10772172","28.825","41.135","1.51486377223","0","0","0"
"10182262","29.275","40.84","0","0","0","0"
"10852198","28.955","41.175","0","0","0","0"
"10662231","29.12","41.08","0","0","0","0"
"10782075","28.34","41.14","0","0","0","0"
"10662040","28.165","41.08","0","0","0","0"
"10312251","29.22","40.905","4.3755839108","1.89930615556","0","0"
"11352040","28.165","41.425","0","0","0","0"
"10852075","28.34","41.175","0","0","0","0"
"10782126","28.595","41.14","0","0","0","0"
"10562302","29.475","41.03","0","0","0","0"
"10752248","29.205","41.125","0","0","0","0"
"10892123","28.58","41.195","0","0","0","0"
"10962123","28.58","41.23","0","0","0","0"
"10602275","29.34","41.05","0","0","0","0"
"10542280","29.365","41.02","0","0","0","0"
"10252283","29.38","40.875","0","0","0","0"
"11242043","28.18","41.37","0","0","0","0"
"10822116","28.545","41.16","0","0","0","0"
"11152038","28.155","41.325","0","0","0","0"
"10682355","29.74","41.09","0","0","0","0"
"10812102","28.475","41.155","0","0","0","0"
"10542250","29.215","41.02","1.33114648995","0","0","0"
"10832014","28.035","41.165","0","0","0","0"
"10892021","28.07","41.195","0","0","0","0"
"10972119","28.56","41.235","0","0","0","0"
"10692088","28.405","41.095","0","0","0","0"
"11512035","28.14","41.505","0","0","0","0"
"10652247","29.2","41.075","0","0","0","0"
"10772007","28","41.135","0","0","0","0"
"10242257","29.25","40.87","0","0","0","0"
"10632148","28.705","41.065","1.05105801513","0.530805756487","0","0"
"10872016","28.045","41.185","0","0","0","0"
"11112055","28.24","41.305","0.424760901484","0","0","0"
"10652154","28.735","41.075","4.60787279757","2.1747761119","0","0"
"10992022","28.075","41.245","0","0","0","0"
"10632302","29.475","41.065","0","0","0","0"
"10712293","29.43","41.105","0","0","0","0"
"10572188","28.905","41.035","187.351285538","102.834996595","27.5226330829","37.670641221"
"10752215","29.04","41.125","2.71601808228","0.573272011244","0","0"
"10952037","28.15","41.225","0","0","0","0"
"10942262","29.275","41.22","0","0","0","0"
"10702135","28.64","41.1","0","0","0","0"
"10892221","29.07","41.195","0","0","0","0"
"10482294","29.435","40.99","0","0","0","0"
"10892072","28.325","41.195","0","0","0","0"
"10682253","29.23","41.09","0","0","0","0"
"10702156","28.745","41.1","0","0","0","0"
"10652202","28.975","41.075","9.17125794123","3.88845963539","0","0.700498759058"
"10672129","28.61","41.085","0","0","0","0"
"11432069","28.31","41.465","0","0","0","0"
"10672329","29.61","41.085","0","0","0","0"
"11062153","28.73","41.28","0","0","0","0"
"10872309","29.51","41.185","0","0","0","0"
"10472247","29.2","40.985","0","0","0","0"
"10782245","29.19","41.14","0","0","0","0"
"11002146","28.695","41.25","0","0","0","0"
"10932053","28.23","41.215","0","0","0","0"
"11342052","28.225","41.42","0","0","0","0"
"10942202","28.975","41.22","0","0","0","0"
"10962042","28.175","41.23","0","0","0","0"
"10852317","29.55","41.175","0","0","0","0"
"10542217","29.05","41.02","0.827210692061","0","0","0"
"10502295","29.44","41","0","0","0","0"
"10852096","28.445","41.175","0","0","0","0"
"10462170","28.815","40.98","0","0","0","0"
"11502060","28.265","41.5","0","0","0","0"
"10682074","28.335","41.09","0","0","0","0"
"10612271","29.32","41.055","0","0","0","0"
"11002218","29.055","41.25","0","0","0","0"
"10742180","28.865","41.12","0","0","0","0"
"10752074","28.335","41.125","0","0","0","0"
"10752316","29.545","41.125","0","0","0","0"
"10882055","28.24","41.19","0","0","0","0"
"10422287","29.4","40.96","0","0","0","0"
"11052127","28.6","41.275","0","0","0","0"
"10912082","28.375","41.205","0","0","0","0"
"10912103","28.48","41.205","0","0","0","0"
"10752367","29.8","41.125","0","0","0","0"
"11012023","28.08","41.255","0","0","0","0"
"11362087","28.4","41.43","0","0","0","0"
"11302029","28.11","41.4","0","0","0","0"
"11522044","28.185","41.51","0","0","0","0"
"10652298","29.455","41.075","0","0","0","0"
"10962114","28.535","41.23","0","0","0","0"
"10772258","29.255","41.135","0","0","0","0"
"10422170","28.815","40.96","69.0887750914","40.9123494219","8.59267193826","16.0239607595"
"10842231","29.12","41.17","0","0","0","0"
"10852168","28.805","41.175","0","0","0","0"
"10372265","29.29","40.935","3.91207897675","1.32835225128","0","0"
"10762091","28.42","41.13","0","0","0","0"
"10852045","28.19","41.175","0","0","0","0"
"10722119","28.56","41.11","0","0","0","0"
"10572269","29.31","41.035","0","0","0","0"
"10882025","28.09","41.19","0","0","0","0"
"10602126","28.595","41.05","0","0","0","0"
"10792101","28.47","41.145","0","0","0","0"
"11032075","28.34","41.265","0","0","0","0"
"10972068","28.305","41.235","0","0","0","0"
"10352254","29.235","40.925","0","0","0","0"
"10452237","29.15","40.975","8.4702159723","3.51861066757","0","0.61158353353"
"11052178","28.855","41.275","0","0","0","0"
"10662333","29.63","41.08","0","0","0","0"
"10792080","28.365","41.145","0","0","0","0"
"10712072","28.325","41.105","0","0","0","0"
"10692381","29.87","41.095","0","0","0","0"
"11072162","28.775","41.285","0","0","0","0"
"11212084","28.385","41.355","0","0","0","0"
"10682325","29.59","41.09","0","0","0","0"
"10602105","28.49","41.05","0","0","0","0"
"10862020","28.065","41.18","0","0","0","0"
"10912205","28.99","41.205","0","0","0","0"
"10632029","28.11","41.065","1.93405389187","1.10823990761","0","0"
"10552164","28.785","41.025","79.2572186204","44.0160386941","9.63460608516","16.573423306"
"10882297","29.45","41.19","0","0","0","0"
"11172099","28.46","41.335","0","0","0","0"
"10632132","28.625","41.065","0","0","0","0"
"10472165","28.79","40.985","57.2104056522","32.6246589624","7.46824808019","12.1858583253"
"10732043","28.18","41.115","0","0","0","0"
"11272049","28.21","41.385","0","0","0","0"
"10802136","28.645","41.15","0","0","0","0"
"10892200","28.965","41.195","0","0","0","0"
"10602136","28.645","41.05","3.13480820193","0.764768717321","0","0"
"10802208","29.005","41.15","0","0","0","0"
"11282096","28.445","41.39","0","0","0","0"
"11452070","28.315","41.475","0","0","0","0"
"10482171","28.82","40.99","0","0","0","0"
"10592240","29.165","41.045","0","0","0","0"
"11062174","28.835","41.28","0","0","0","0"
"11082035","28.14","41.29","0","0","0","0"
"10692360","29.765","41.095","0","0","0","0"
"10782275","29.34","41.14","0","0","0","0"
"10542301","29.47","41.02","0","0","0","0"
"10662312","29.525","41.08","0","0","0","0"
"10652226","29.095","41.075","0","0","0","0"
"11402038","28.155","41.45","0","0","0","0"
"10972038","28.155","41.235","0","0","0","0"
"10982115","28.54","41.24","0","0","0","0"
"11222051","28.22","41.36","0","0","0","0"
"10552247","29.2","41.025","0","0","0","0"
"10212260","29.265","40.855","0","0","0","0"
"10492159","28.76","40.995","0","0","0","0"
"10832074","28.335","41.165","0","0","0","0"
"10802026","28.095","41.15","0","0","0","0"
"11252099","28.46","41.375","0","0","0","0"
"11082048","28.205","41.29","0","0","0","0"
"10842187","28.9","41.17","3.18923001213","1.41697653032","0","0.502382299955"
"11122041","28.17","41.31","0","0","0","0"
"10742010","28.015","41.12","0","0","0","0"
"10742312","29.525","41.12","0","0","0","0"
"10472277","29.35","40.985","0","0","0","0"
"10732005","27.99","41.115","0","0","0","0"
"10602196","28.945","41.05","15.5477891589","7.51959910852","0.843849786559","2.72417281472"
"10622127","28.6","41.06","0","0","0","0"
"10602135","28.64","41.05","0","0","0","0"
"10642260","29.265","41.07","0","0","0","0"
"10842142","28.675","41.17","0","0","0","0"
"10762274","29.335","41.13","0","0","0","0"
"10382243","29.18","40.94","0","0","0","0"
"11222042","28.175","41.36","0","0","0","0"
"11272083","28.38","41.385","0","0","0","0"
"10682134","28.635","41.09","0","0","0","0"
"10542331","29.62","41.02","0","0","0","0"
"11582039","28.16","41.54","0","0","0","0"
"10422219","29.06","40.96","0","0","0","0"
"11162065","28.29","41.33","0","0","0","0"
"11002057","28.25","41.25","0","0","0","0"
"10352284","29.385","40.925","0","0","0","0"
"10082262","29.275","40.79","0","0","0","0"
"10772339","29.66","41.135","0","0","0","0"
"10822150","28.715","41.16","0","0","0","0"
"10572308","29.505","41.035","0","0","0","0"
"10752206","28.995","41.125","0","0","0","0"
"10572213","29.03","41.035","5.30582670069","2.22938763403","0","0"
"10782386","29.895","41.14","0","0","0","0"
"10522233","29.13","41.01","5.38411229668","1.1053773562","0","0"
"10452276","29.345","40.975","0","0","0","0"
"11242124","28.585","41.37","0","0","0","0"
"10232230","29.115","40.865","9.64808386282","5.64560982517","1.35842097529","2.11703784082"
"10952169","28.81","41.225","0","0","0","0"
"11082116","28.545","41.29","0","0","0","0"
"10702076","28.345","41.1","0","0","0","0"
"10802217","29.05","41.15","0","0","0","0"
"10752329","29.61","41.125","0","0","0","0"
"10822201","28.97","41.16","0","0","0","0"
"10962025","28.09","41.23","0","0","0","0"
"10502258","29.255","41","2.187880227","0","0","0"
"11232089","28.41","41.365","0","0","0","0"
"11342065","28.29","41.42","0","0","0","0"
"11192113","28.53","41.345","0","0","0","0"
"11162056","28.245","41.33","0","0","0","0"
"11152030","28.115","41.325","0","0","0","0"
"10932057","28.25","41.215","0","0","0","0"
"10742252","29.225","41.12","0","0","0","0"
"10482214","29.035","40.99","14.0821323821","7.82440857077","1.27614155218","2.97562713342"
"10672338","29.655","41.085","0","0","0","0"
"10682385","29.89","41.09","0","0","0","0"
"10832248","29.205","41.165","0","0","0","0"
"11102058","28.255","41.3","0","0","0","0"
"11392076","28.345","41.445","0","0","0","0"
"10322278","29.355","40.91","0","0","0","0"
"10882187","28.9","41.19","0","0","0","0"
"10532344","29.685","41.015","0","0","0","0"
"11012146","28.695","41.255","0","0","0","0"
"11002099","28.46","41.25","0","0","0","0"
"10792178","28.855","41.145","2.15834607089","0","0","0"
"11572043","28.18","41.535","0","0","0","0"
"11332039","28.16","41.415","0","0","0","0"
"10992031","28.12","41.245","0","0","0","0"
"10702318","29.555","41.1","0","0","0","0"
"11002078","28.355","41.25","0","0","0","0"
"10472307","29.5","40.985","0","0","0","0"
"10522191","28.92","41.01","0.488158843295","0","0","0"
"10622026","28.095","41.06","1.01969505245","0.585815221006","0","0"
"10582274","29.335","41.04","0","0","0","0"
"10872050","28.215","41.185","0","0","0","0"
"10722149","28.71","41.11","0","0","0","0"
"10492240","29.165","40.995","2.32415429984","0","0","0"
"11082095","28.44","41.29","0","0","0","0"
"10492138","28.655","40.995","0","0","0","0"
"10772139","28.66","41.135","0","0","0","0"
"10692250","29.215","41.095","0","0","0","0"
"10832295","29.44","41.165","0","0","0","0"
"10702067","28.3","41.1","0","0","0","0"
"11332069","28.31","41.415","0","0","0","0"
"10602258","29.255","41.05","0","0","0","0"
"10592115","28.54","41.045","0.413014811056","0","0","0"
"10672019","28.06","41.085","0","0","0","0"
"11012074","28.335","41.255","0","0","0","0"
"10432261","29.27","40.965","15.1121027431","7.09700281607","1.19511480394","2.46815018331"
"10632234","29.135","41.065","0","0","0","0"
"10652129","28.61","41.075","1.07286254168","0.587762134569","0","0"
"10692301","29.47","41.095","0","0","0","0"
"10832176","28.845","41.165","0","0","0","0"
"11542045","28.19","41.52","0","0","0","0"
"10532193","28.93","41.015","200.457078834","115.49336397","25.6537972974","44.6344843675"
"10662091","28.42","41.08","0","0","0","0"
"10632285","29.39","41.065","0","0","0","0"
"11272053","28.23","41.385","0","0","0","0"
"11382050","28.215","41.44","0","0","0","0"
"10332245","29.19","40.915","6.67696207915","3.09587322285","0","0.642702051765"
"10692322","29.575","41.095","0","0","0","0"
"10772088","28.405","41.135","0","0","0","0"
"10402256","29.245","40.95","0","0","0","0"
"10622301","29.47","41.06","0","0","0","0"
"10972221","29.07","41.235","0","0","0","0"
"10992052","28.225","41.245","0","0","0","0"
"10622250","29.215","41.06","0","0","0","0"
"10442301","29.47","40.97","0","0","0","0"
"10642066","28.295","41.07","4.62187938181","1.93746212228","0","0.706599170524"
"10592182","28.875","41.045","230.232192556","125.738426427","25.9226586119","47.8223806348"
"10722128","28.605","41.11","0","0","0","0"
"10132273","29.33","40.815","0","0","0","0"
"10822120","28.565","41.16","0","0","0","0"
"10842151","28.72","41.17","0","0","0","0"
"10812294","29.435","41.155","0","0","0","0"
"11032186","28.895","41.265","0","0","0","0"
"11012095","28.44","41.255","0","0","0","0"
"11372092","28.425","41.435","0","0","0","0"
"10432215","29.04","40.965","0","0","0","0"
"10422173","28.83","40.96","157.250133548","93.4415979151","21.3141973369","36.5828506959"
"11122071","28.32","41.31","0","0","0","0"
"11042054","28.235","41.27","0","0","0","0"
"10812115","28.54","41.155","0","0","0","0"
"11102028","28.105","41.3","0","0","0","0"
"10432256","29.245","40.965","21.4034891056","9.38139333027","2.20347611164","2.89049256629"
"10592191","28.92","41.045","32.0299610254","16.8384438797","3.81473617927","6.19683944978"
"10642039","28.16","41.07","0","0","0","0"
"10912184","28.885","41.205","0","0","0","0"
"11072171","28.82","41.285","0","0","0","0"
"11182078","28.355","41.34","0","0","0","0"
"10902179","28.86","41.2","0","0","0","0"
"11092023","28.08","41.295","0","0","0","0"
"10892302","29.475","41.195","0","0","0","0"
"10972170","28.815","41.235","0","0","0","0"
"10632387","29.9","41.065","0","0","0","0"
"11402051","28.22","41.45","0","0","0","0"
"10632264","29.285","41.065","0","0","0","0"
"10612021","28.07","41.055","0.651893821228","0","0","0"
"10882115","28.54","41.19","0","0","0","0"
"10592013","28.03","41.045","1.07799875562","0.575824274596","0","0"
"11232119","28.56","41.365","0","0","0","0"
"10152265","29.29","40.825","0","0","0","0"
"10862203","28.98","41.18","0","0","0","0"
"10822350","29.715","41.16","0","0","0","0"
"10662342","29.675","41.08","0","0","0","0"
"10312273","29.33","40.905","0","0","0","0"
